Name;Platform;Year;Genre;Publisher;NA_Sales;EU_Sales;JP_Sales;Other_Sales;Global_Sales
Worms 3D;GC;2003;Strategy;Sega;5;1;0;0;7
Worms 3D;XB;2003;Strategy;Sega;4;1;0;0;6
Worms 4: Mayhem;XB;2005;Strategy;Codemasters;3;1;0;0;4
Worms Armageddon;PS;1999;Strategy;Microprose;18;81;0;8;106
Worms Armageddon;N64;1999;Strategy;Infogrames;3;1;0;0;4
Worms Blast;GC;2002;Puzzle;Ubisoft;5;1;0;0;6
Worms Forts: Under Siege;PS2;2004;Strategy;Acclaim Entertainment;5;4;0;1;11
Worms Forts: Under Siege;XB;2004;Strategy;Sega;5;1;0;0;7
Worms Reloaded;PC;2010;Strategy;Team17 Software;0;4;0;1;5
Worms World Party;GBA;2002;Strategy;Ubisoft;4;1;0;0;5
Worms World Party;PC;2001;Strategy;Virgin Interactive;0;1;0;0;2
Worms: A Space Oddity;Wii;2008;Strategy;THQ;6;2;0;1;8
Worms: Battle Islands;Wii;2010;Strategy;THQ;11;1;0;2;23
Worms: Open Warfare;PSP;2006;Strategy;THQ;11;43;0;24;78
Worms: Open Warfare;DS;2006;Strategy;THQ;5;3;0;1;8
Worms: Open Warfare 2;PSP;2007;Strategy;THQ;4;26;0;14;45
Worms: Open Warfare 2;DS;2007;Strategy;THQ;7;25;0;4;36
Worms: Ultimate Mayhem;PC;2011;Strategy;Unknown;0;3;0;0;4
Worms: WMD;PS4;2016;Action;Sold Out;1;1;0;0;2
Wrath Unleashed;PS2;2004;Strategy;LucasArts;4;3;0;1;7
Wrath Unleashed;XB;2004;Strategy;LucasArts;3;1;0;0;5
WRC 2: FIA World Rally Championship;PS3;2011;Racing;Ubisoft;0;13;0;4;17
WRC 2: FIA World Rally Championship;X360;2011;Racing;Ubisoft;0;6;0;1;8
WRC 2: FIA World Rally Championship;PC;2011;Racing;Ubisoft;0;1;0;0;2
WRC 5: FIA World Rally Championship;PS3;2015;Sports;Bigben Interactive;2;9;0;2;12
WRC 5: FIA World Rally Championship;PSV;2015;Sports;Bigben Interactive;0;6;0;2;8
WRC 5: FIA World Rally Championship;PS4;2015;Sports;Bigben Interactive;0;4;0;1;5
WRC 5: FIA World Rally Championship;X360;2015;Sports;Bigben Interactive;0;2;0;0;2
WRC 5: FIA World Rally Championship;XOne;2015;Sports;Bigben Interactive;0;1;0;0;1
WRC: FIA World Rally Championship;PS3;N/A;Racing;Black Bean Games;0;15;1;5;21
WRC: FIA World Rally Championship;X360;N/A;Racing;Black Bean Games;0;1;0;2;12
WRC: FIA World Rally Championship;PSP;2005;Racing;Sony Computer Entertainment;2;1;0;1;4
WRC: FIA World Rally Championship;PC;N/A;Racing;Black Bean Games;0;1;0;0;1
WRC: World Rally Championship;PS2;2001;Racing;Sony Computer Entertainment;12;9;0;3;25
Wreckin Crew;PS;1998;Racing;Telstar;5;3;0;1;8
Wrecking Crew;NES;1985;Platform;Nintendo;0;0;51;0;51
Wreckless: ThE YaKuza MisSiOns;XB;2002;Racing;Activision;42;11;2;2;57
Wreckless: ThE YaKuza MisSiOns;PS2;2002;Racing;Activision;11;8;0;3;22
Wreckless: ThE YaKuza MisSiOns;GC;2002;Racing;Activision;4;1;0;0;6
Wrestle Angels: Survivor 2;PS2;2008;Fighting;Tryfirst;0;0;3;0;3
Wrestle Kingdom;PS2;2006;Fighting;Yuke's;0;0;3;0;3
Wrestle Kingdom 2: Pro Wrestling Sekai Taisen;PS2;2007;Fighting;Yuke's;0;0;2;0;2
Writing and Speaking Beautiful Japanese DS;DS;N/A;Misc;Unknown;0;0;2;0;2
WSC REAL 09: World Snooker Championship;PS3;2009;Sports;Deep Silver;0;1;0;0;1
WSC REAL 09: World Snooker Championship;X360;2009;Sports;Deep Silver;0;1;0;0;1
WSC Real 11: World Snooker Championship;PS3;2011;Sports;Koch Media;0;7;0;2;9
WSC Real 11: World Snooker Championship;X360;2011;Sports;Koch Media;0;4;0;1;4
WTA Tour Tennis;PS2;2001;Sports;Konami Digital Entertainment;3;2;0;1;5
WTA Tour Tennis;GBA;2002;Sports;Konami Digital Entertainment;1;0;0;0;2
WTA Tour Tennis;XB;2002;Sports;Konami Digital Entertainment;1;0;0;0;1
WTF: Work Time Fun;PSP;2005;Puzzle;Sony Computer Entertainment;4;0;0;0;4
Wu-Tang: Shaolin Style;PS;1998;Fighting;Activision;27;18;0;3;48
WWE '12;X360;2011;Fighting;THQ;74;4;0;12;127
WWE '12;PS3;2011;Fighting;THQ;53;46;2;17;118
WWE '12;Wii;2011;Fighting;THQ;24;9;0;3;36
WWE '13;PS3;2012;Action;THQ;51;62;0;26;139
WWE '13;X360;2012;Action;THQ;72;45;0;11;128
WWE '13;Wii;2012;Action;THQ;12;2;0;1;16
WWE 2K14;PS3;2013;Sports;Take-Two Interactive;49;49;0;21;119
WWE 2K14;X360;2013;Sports;Take-Two Interactive;64;39;0;1;113
WWE 2K15;PS4;2014;Sports;Take-Two Interactive;38;56;0;19;113
WWE 2K15;PS3;2014;Sports;Take-Two Interactive;36;35;0;14;85
WWE 2K15;X360;2014;Sports;Take-Two Interactive;38;26;0;6;69
WWE 2K15;XOne;2014;Sports;Take-Two Interactive;28;23;0;4;56
WWE 2K16;PS4;2015;Sports;Take-Two Interactive;41;6;0;19;12
WWE 2K16;XOne;2015;Sports;Take-Two Interactive;31;22;0;5;58
WWE 2K16;PS3;2015;Sports;Take-Two Interactive;21;27;0;9;58
WWE 2K16;X360;2015;Sports;Take-Two Interactive;27;19;0;4;5
WWE All Stars;PS3;2011;Fighting;THQ;16;18;0;7;42
WWE All Stars;X360;2011;Fighting;THQ;18;14;0;3;35
WWE All Stars;3DS;2011;Fighting;THQ;15;6;0;2;23
WWE All Stars;Wii;2011;Fighting;THQ;11;7;0;2;2
WWE All Stars;PSP;2011;Fighting;THQ;12;4;0;3;19
WWE All Stars;PS2;2011;Fighting;THQ;5;4;0;1;11
WWE Crush Hour;PS2;2003;Racing;THQ;17;13;0;4;35
WWE Crush Hour;GC;2003;Racing;THQ;6;2;0;0;8
WWE Day of Reckoning;GC;2004;Fighting;THQ;35;9;0;1;45
WWE Day of Reckoning 2;GC;2005;Fighting;THQ;26;7;0;1;34
WWE Raw 2;XB;2003;Fighting;THQ;43;11;0;2;56
WWE Road to WrestleMania X8;GBA;2002;Fighting;THQ;19;7;0;0;27
WWE SmackDown vs Raw 2008;PS2;2007;Fighting;THQ;92;0;1;141;234
WWE SmackDown vs Raw 2008;X360;2007;Fighting;THQ;92;38;0;13;144
WWE SmackDown vs Raw 2008;PS3;2007;Fighting;THQ;62;5;1;21;133
WWE SmackDown vs Raw 2008;PSP;2007;Fighting;THQ;45;47;0;28;119
WWE SmackDown vs Raw 2008;Wii;2007;Fighting;THQ;38;5;0;11;99
WWE SmackDown vs Raw 2008;DS;2007;Fighting;THQ;11;1;0;1;12
wwe Smackdown vs. Raw 2006;PS2;N/A;Fighting;N/A;157;102;0;41;3
WWE SmackDown vs. RAW 2007;PS2;2006;Fighting;THQ;14;88;3;26;258
WWE SmackDown vs. RAW 2007;PSP;2006;Fighting;THQ;33;2;0;14;67
WWE SmackDown vs. RAW 2007;X360;2006;Fighting;THQ;44;3;0;4;51
WWE SmackDown vs. Raw 2009;PS2;2008;Fighting;THQ;69;0;0;55;124
WWE SmackDown vs. Raw 2009;PS3;2008;Fighting;THQ;51;31;1;13;95
WWE SmackDown vs. Raw 2009;X360;2008;Fighting;THQ;58;26;0;8;92
WWE SmackDown vs. Raw 2009;Wii;2008;Fighting;THQ;44;31;0;8;83
WWE SmackDown vs. Raw 2009;PSP;2008;Fighting;THQ;41;21;0;14;75
WWE SmackDown vs. Raw 2009;DS;2008;Fighting;THQ;15;2;0;1;19
WWE SmackDown vs. Raw 2010;PS3;2009;Fighting;THQ;48;49;1;2;118
WWE SmackDown vs. Raw 2010;PS2;2009;Fighting;THQ;53;1;0;54;107
WWE SmackDown vs. Raw 2010;X360;2009;Fighting;THQ;56;38;1;11;105
WWE SmackDown vs. Raw 2010;Wii;2009;Fighting;THQ;51;17;0;7;75
WWE SmackDown vs. Raw 2010;PSP;2009;Fighting;THQ;25;23;0;14;62
WWE SmackDown vs. Raw 2010;DS;2009;Fighting;THQ;35;14;0;5;54
WWE SmackDown vs. Raw 2011;PS3;2010;Fighting;THQ;44;46;1;18;11
WWE SmackDown vs. Raw 2011;X360;2010;Fighting;THQ;44;36;0;8;88
WWE SmackDown vs. Raw 2011;PSP;2010;Fighting;THQ;22;31;0;17;71
WWE SmackDown vs. Raw 2011;Wii;2010;Fighting;THQ;3;13;0;4;47
WWE SmackDown vs. Raw 2011;PS2;2010;Fighting;THQ;24;7;0;7;38
WWE SmackDown! Here Comes the Pain;PS2;2003;Fighting;THQ;132;106;4;38;28
WWE SmackDown! Shut Your Mouth;PS2;2002;Sports;THQ;145;113;7;38;302
WWE SmackDown! vs. Raw;PS2;2002;Fighting;THQ;132;108;4;39;283
WWE SmackDown! vs. RAW 2006;PS2;2005;Fighting;THQ;145;111;4;33;294
WWE SmackDown! vs. RAW 2006;PSP;2005;Fighting;THQ;36;1;0;3;4
WWE Survivor Series;GBA;2004;Fighting;THQ;9;4;0;0;13
WWE WrestleMania 21;XB;2005;Fighting;THQ;34;1;0;2;45
WWE Wrestlemania X8;GC;2002;Fighting;THQ;38;1;0;1;49
WWE Wrestlemania XIX;GC;2003;Fighting;THQ;26;7;0;1;33
WWF Attitude;PS;1998;Fighting;Acclaim Entertainment;127;42;0;7;176
WWF Attitude;N64;1999;Fighting;Acclaim Entertainment;57;13;0;1;71
WWF in Your House;PS;1996;Fighting;Acclaim Entertainment;35;24;0;4;62
WWF No Mercy;N64;2000;Fighting;THQ;12;27;2;2;15
WWF Raw;XB;2002;Fighting;THQ;4;13;0;2;55
WWF SmackDown!;PS;2000;Fighting;THQ;201;135;6;16;358
WWF SmackDown! 2: Know Your Role;PS;2000;Fighting;THQ;176;121;7;16;32
WWF SmackDown! Just Bring It;PS2;2001;Fighting;THQ;119;115;4;41;279
WWF War Zone;PS;1998;Fighting;Acclaim Entertainment;247;76;0;13;336
WWF War Zone;N64;1998;Fighting;Acclaim Entertainment;108;24;0;2;133
WWF WrestleMania 2000;N64;1999;Fighting;THQ;12;25;2;2;148
WWF Wrestlemania: The Arcade Game;PS;1995;Fighting;Acclaim Entertainment;3;2;0;0;6
WWII Aces;Wii;2008;Simulation;Destineer;27;0;0;2;29
X Rebirth;PC;2013;Simulation;Koch Media;0;8;0;1;8
X2: Wolverine's Revenge;PS2;2003;Platform;Activision;31;24;0;8;64
X2: Wolverine's Revenge;XB;2003;Platform;Activision;15;4;0;1;21
X2: Wolverine's Revenge;GBA;2003;Platform;Activision;14;5;0;0;2
X2: Wolverine's Revenge;GC;2003;Platform;Activision;9;2;0;0;12
X3: Terran Conflict;PC;2008;Simulation;Deep Silver;0;2;0;1;3
X3: Terran War Pack;PC;2012;Misc;Deep Silver;0;2;0;0;2
X-Blades;X360;2009;Action;SouthPeak Games;1;2;2;1;14
X-Blades;PS3;2009;Action;SouthPeak Games;7;3;2;2;14
XBLAZE Code: Embryo;PSV;2013;Adventure;Arc System Works;3;0;1;1;5
XBLAZE Code: Embryo;PS3;2013;Adventure;Arc System Works;2;0;1;0;3
Xblaze: Lost Memories;PSV;2015;Adventure;Arc System Works;2;0;0;1;3
Xblaze: Lost Memories;PS3;2015;Adventure;Arc System Works;1;0;0;0;2
Xbox Live Arcade Unplugged Volume 1;X360;2006;Misc;Microsoft Game Studios;5;1;0;1;7
Xbox Music Mixer;XB;2003;Misc;Microsoft Game Studios;26;8;0;1;35
XCOM 2;PC;2016;Strategy;Take-Two Interactive;9;1;0;2;2
XCOM 2;PS4;2016;Strategy;Take-Two Interactive;1;2;0;1;4
XCOM 2;XOne;2016;Strategy;Take-Two Interactive;1;1;0;0;2
XCOM: Enemy Unknown;PC;2012;Strategy;Take-Two Interactive;26;36;0;1;72
XCOM: Enemy Unknown;X360;2012;Strategy;Take-Two Interactive;36;23;0;5;64
XCOM: Enemy Unknown;PS3;2012;Strategy;Take-Two Interactive;24;25;0;11;6
X-COM: UFO Defense;PS;1995;Strategy;Microprose;5;4;0;1;9
Xena: Warrior Princess;PS;1998;Adventure;Electronic Arts;33;23;0;4;6
Xena: Warrior Princess - The Talisman of Fate;N64;1999;Fighting;Titus;23;6;0;0;29
Xenoblade Chronicles;Wii;2010;Role-Playing;Nintendo;49;26;16;8;98
Xenoblade Chronicles;3DS;2015;Role-Playing;Nintendo;26;14;12;4;56
Xenoblade Chronicles X;WiiU;2015;Role-Playing;Nintendo;36;28;14;6;84
Xenogears;PS;1998;Role-Playing;SquareSoft;29;19;89;1;146
Xenosaga Episode I: Der Wille zur Macht;PS2;2002;Role-Playing;Namco Bandai Games;63;49;45;17;174
Xenosaga Episode II: Jenseits von Gut und Böse;PS2;2004;Role-Playing;Sony Computer Entertainment;28;22;0;7;58
Xenosaga Episode III: Also sprach Zarathustra;PS2;2006;Role-Playing;Namco Bandai Games;9;7;18;2;37
Xenosaga I·II;DS;2006;Role-Playing;Namco Bandai Games;0;0;2;0;2
Xevious;NES;1984;Shooter;Namco Bandai Games;18;6;127;1;152
Xevious 3D/G+;PS;1997;Shooter;Sony Computer Entertainment;1;1;11;1;14
XGIII: Extreme G Racing;PS2;2001;Racing;Acclaim Entertainment;13;1;0;3;27
XGIII: Extreme G Racing;GC;2001;Racing;Acclaim Entertainment;12;3;0;0;15
XGRA: Extreme G Racing Association;PS2;2003;Racing;Acclaim Entertainment;3;2;0;1;6
XGRA: Extreme G Racing Association;GC;2003;Racing;Acclaim Entertainment;2;0;0;0;2
XGRA: Extreme G Racing Association;XB;2003;Racing;Acclaim Entertainment;2;0;0;0;2
XGRA: Extreme G-Racing Association;PS2;2004;Racing;Eidos Interactive;3;24;0;8;62
XI Coliseum;PSP;2006;Puzzle;Sony Computer Entertainment;0;0;1;0;1
Xiaolin Showdown;PSP;2006;Action;Konami Digital Entertainment;5;0;0;0;6
Xiaolin Showdown;DS;2006;Action;Konami Digital Entertainment;5;0;0;0;5
Xia-Xia;DS;2012;Platform;N/A;0;2;0;0;2
XIII;PS2;2003;Shooter;Ubisoft;28;22;0;7;57
XIII;XB;2003;Shooter;Ubisoft;16;8;0;1;25
XIII;GC;2003;Shooter;Ubisoft;7;2;0;0;9
X-Man;2600;1982;Action;Universal Gamex;58;4;0;1;63
X-Men Legends;PS2;2004;Role-Playing;Activision;1;72;0;21;193
X-Men Legends;XB;2004;Role-Playing;Activision;62;24;0;4;9
X-Men Legends;GC;2004;Role-Playing;Activision;41;11;0;1;53
X-Men Legends II: Rise of Apocalypse;PS2;2005;Role-Playing;Activision;53;2;0;9;63
X-Men Legends II: Rise of Apocalypse;XB;2005;Role-Playing;Activision;3;12;0;2;44
X-Men Legends II: Rise of Apocalypse;PSP;2005;Role-Playing;Activision;25;1;0;3;29
X-Men Legends II: Rise of Apocalypse;GC;2005;Role-Playing;Activision;19;5;0;1;25
X-Men Origins: Wolverine;Wii;2009;Action;Activision;19;4;0;2;25
X-Men Origins: Wolverine;DS;2009;Action;Activision;15;3;0;2;2
X-Men Origins: Wolverine;PSP;2009;Action;Activision;13;3;0;3;19
X-Men Origins: Wolverine;PS2;2009;Action;Activision;13;0;0;5;18
X-Men Origins: Wolverine - Uncaged Edition;PS3;2009;Action;Activision;31;32;0;13;75
X-Men Origins: Wolverine - Uncaged Edition;X360;2009;Action;Activision;42;21;0;6;69
X-Men Origins: Wolverine - Uncaged Edition;PC;2009;Action;Activision;2;0;0;0;3
X-Men vs. Street Fighter;PS;1997;Fighting;Capcom;16;11;12;3;42
X-Men vs. Street Fighter;SAT;1997;Fighting;Capcom;0;0;26;0;26
X-Men: Children of the Atom;SAT;1995;Fighting;Acclaim Entertainment;0;0;21;0;21
X-Men: Children of the Atom;PS;1998;Fighting;Acclaim Entertainment;6;4;0;1;1
X-Men: Destiny;PS3;2011;Action;Activision;14;8;0;3;25
X-Men: Destiny;X360;2011;Action;Activision;18;5;0;2;24
X-Men: Destiny;Wii;2011;Action;Activision;8;2;0;1;11
X-Men: Destiny;DS;2011;Action;Activision;5;1;0;0;6
X-Men: Mutant Academy 2;PS;2001;Fighting;Activision;4;27;0;5;72
X-Men: Next Dimension;PS2;2002;Fighting;Activision;23;18;0;6;47
X-Men: Next Dimension;GC;2002;Fighting;Activision;1;3;0;0;13
X-Men: Next Dimension;XB;2002;Fighting;Activision;8;2;0;0;11
X-Men: Reign of Apocalypse;GBA;2001;Action;Activision;2;8;0;1;28
X-Men: The Official Game;PS2;2006;Action;Activision;2;16;0;5;41
X-Men: The Official Game;X360;2006;Action;Activision;16;1;0;1;17
X-Men: The Official Game;GC;2006;Action;Activision;12;3;0;0;15
X-Men: The Official Game;DS;2006;Action;Activision;1;0;0;1;11
X-Men: The Official Game;XB;2006;Action;Activision;8;2;0;0;1
X-Men: The Official Game;GBA;2006;Action;Activision;5;2;0;0;7
X-Plane 10 Global;PC;2013;Simulation;Aerosoft;0;2;0;0;2
XS Airboat Racing;PS;2002;Racing;XS Games;13;9;0;2;24
XXX;GBA;2002;Action;Activision;8;3;0;0;11
Yager;XB;2003;Shooter;THQ;3;1;0;0;5
Yahari Game Demo Ore no Seishun Love-Kome Hamachi Gatteiru;PSV;2013;Adventure;5pb;0;0;2;0;2
Yaiba: Ninja Gaiden Z;PS3;2014;Action;Tecmo Koei;5;4;0;2;1
Yaiba: Ninja Gaiden Z;X360;2014;Action;Tecmo Koei;3;2;0;0;5
Yakuman;GB;1989;Misc;Nintendo;0;0;128;0;128
Yakuza;PS2;2005;Action;Sega;3;2;74;1;8
Yakuza;PS3;2012;Action;Sega;0;0;11;0;11
Yakuza 2;PS2;2006;Adventure;Sega;5;4;84;16;109
Yakuza 3;PS3;2009;Action;Sega;21;21;62;8;113
Yakuza 4;PS3;N/A;Action;Sega;15;14;63;5;97
Yakuza 5;PS3;2012;Action;Sega;0;0;59;0;59
Yakuza Kiwami;PS4;2016;Adventure;Sega;0;0;16;0;16
Yakuza Kiwami;PS3;2016;Adventure;Sega;0;0;12;0;12
Yakuza Zero: The Place of Oath;PS3;2015;Action;Sega;0;0;25;0;25
Yakuza Zero: The Place of Oath;PS4;2015;Action;Sega;0;0;17;0;17
Yakuza: Dead Souls;PS3;2011;Shooter;Sega;9;7;42;3;61
Yakuza: Ishin;PS3;2014;Action;Sega;0;0;26;0;26
Yakuza: Ishin;PS4;2014;Action;Sega;0;0;15;0;15
Yamaha Supercross;DS;2009;Racing;Zoo Digital Publishing;1;0;0;1;11
Yamaha Supercross;Wii;2009;Racing;Zoo Digital Publishing;5;1;0;1;7
Yamakawa Shuppansha Kanshuu: Shousetsu Nihonshi B;DS;2007;Misc;Namco Bandai Games;0;0;12;0;12
Yamakawa Shuppansha Kanshuu: Shousetsu Sekaishi B;DS;2007;Misc;Namco Bandai Games;0;0;8;0;8
Yamasa Digi Portable: Matsuri no Tatsujin - Win-Chan no Natsumatsuri;PSP;2006;Misc;Yamasa Entertainment;0;0;2;0;2
Yamasa Digi World SP: Moeyo! Kung Fu Shukujo;PS2;2006;Misc;Yamasa Entertainment;0;0;2;0;2
Yanya Caballista: City Skater;PS2;2001;Sports;Tecmo Koei;2;2;0;1;5
Yard Sale Hidden Treasures: Sunnyville;DS;2010;Puzzle;Konami Digital Entertainment;11;0;0;1;12
Yars' Revenge;2600;1982;Shooter;Atari;73;4;0;1;78
Yarudora Series Vol. 2: Kisetsu wo Dakishimete;PS;1998;Adventure;Sony Computer Entertainment;0;0;19;1;21
Yarudora Series Vol.1: Double Cast;PS;1998;Adventure;Sony Computer Entertainment;0;0;35;2;37
Yattaman DS: BikkuriDokkiri Daisakusen da Koron;DS;2008;Action;Takara Tomy;0;0;12;0;12
Yattaman Wii: BikkuriDokkiri Machine de Mou Race da Koron;Wii;2008;Racing;Takara Tomy;0;0;1;0;1
Yes! PreCure 5;DS;2007;Action;Namco Bandai Games;0;0;4;0;4
Yes! Precure 5 Go Go Zenin Shu Go! Dream Festival;DS;2008;Action;Namco Bandai Games;0;0;2;0;2
Yggdra Union: We'll Never Fight Alone;PSP;2008;Role-Playing;Sting;5;0;4;1;1
Yggdra Union: We'll Never Fight Alone;GBA;2006;Role-Playing;Sting;0;0;3;0;3
Yoake Yori Ruriiro na Portable;PSP;2010;Adventure;Kadokawa Shoten;0;0;2;0;2
Yoake Yori Ruriiro na: Brighter than Dawning Blue;PS2;2006;Adventure;Aria;0;0;7;0;7
Yoga Wii;Wii;2009;Sports;JoWood Productions;15;5;0;2;21
Yogi Bear: The Video Game;DS;2010;Action;D3Publisher;1;3;0;1;14
Yogi Bear: The Video Game;Wii;2010;Action;D3Publisher;6;5;0;1;12
Yokai Sangokushi;3DS;2016;Action;Level 5;0;0;55;0;55
Yokai Watch;3DS;2013;Role-Playing;Nintendo;21;3;133;4;189
Yokai Watch 2 Ganso/Honke;3DS;2014;Role-Playing;Nintendo;3;0;318;0;322
Yokai Watch 2 Shinuchi;3DS;2014;Role-Playing;Level 5;0;0;268;0;268
Yokai Watch 3;3DS;2016;Action;Level 5;0;0;127;0;127
Yokai Watch Busters;3DS;2015;Action;Level 5;0;0;228;0;228
YoKai Watch Dance: Just Dance Special Version;WiiU;2015;Misc;Level 5;0;0;3;0;3
Yomawari;PSV;2015;Adventure;Nippon Ichi Software;0;0;6;0;6
Yoostar on MTV;X360;N/A;Misc;Unknown;6;0;0;0;7
Yoostar2;X360;2011;Misc;Unknown;11;9;0;2;22
Yoostar2;PS3;2011;Misc;Unknown;4;5;0;2;11
Yoru no Nai Kuni;PS4;2015;Role-Playing;Tecmo Koei;0;0;8;0;8
Yoru no Nai Kuni;PSV;2015;Role-Playing;Tecmo Koei;0;0;7;0;7
Yoru no Nai Kuni;PS3;2015;Role-Playing;Tecmo Koei;0;0;5;0;5
Yoshi;NES;1991;Puzzle;Nintendo;7;13;91;1;175
Yoshi;GB;1991;Puzzle;Nintendo;0;0;73;0;73
Yoshi Topsy-Turvy;GBA;2004;Platform;Nintendo;25;9;3;1;65
Yoshi Touch & Go;DS;2005;Platform;Nintendo;34;2;0;3;39
Yoshi Touch & Go (JP sales);DS;2005;Platform;Nintendo;0;0;22;0;22
Yoshi's Cookie;GB;1992;Puzzle;Nintendo;59;24;82;3;168
Yoshi's Cookie;NES;1992;Puzzle;Nintendo;41;6;63;2;112
Yoshi's Island DS;DS;2006;Platform;Nintendo;147;7;11;15;28
Yoshi's New Island;3DS;2014;Platform;Nintendo;47;51;28;9;136
Yoshi's Story;N64;1997;Platform;Nintendo;129;53;98;5;285
Yoshi's Woolly World;WiiU;2015;Platform;Nintendo;61;47;11;1;129
You Don't Know Jack;PS;1999;Misc;Vivendi Games;22;15;0;3;4
You Don't Know Jack;Wii;2011;Misc;THQ;2;0;0;1;22
You Don't Know Jack;X360;2011;Misc;THQ;19;0;0;1;2
You Don't Know Jack;PS3;2011;Misc;THQ;16;0;0;1;18
You Don't Know Jack;DS;2011;Misc;THQ;7;0;0;1;7
You Don't Know Jack;PC;1995;Misc;Vivendi Games;1;0;0;0;2
You Don't Know Jack: Mock 2;PS;2000;Misc;Vivendi Games;6;4;0;1;1
Young Justice: Legacy;PS3;2013;Action;Namco Bandai Games;6;2;0;1;9
Young Justice: Legacy;Wii;2013;Action;Namco Bandai Games;0;3;0;0;3
Young Justice: Legacy;3DS;2013;Action;Namco Bandai Games;3;0;0;0;3
Young Justice: Legacy;X360;2013;Action;Namco Bandai Games;0;1;0;0;1
Your Shape featuring Jenny McCarthy;Wii;2009;Sports;Ubisoft;151;47;0;18;216
Your Shape: Fitness Evolved;X360;2010;Sports;Ubisoft;79;42;0;11;133
Your Shape: Fitness Evolved 2012;X360;2011;Sports;Ubisoft;7;37;0;1;117
Your Shape: Fitness Evolved 2013;WiiU;2012;Action;Ubisoft;6;7;0;1;14
You're in the Movies;X360;2008;Misc;Microsoft Game Studios;27;17;0;5;48
Yourself Fitness;XB;2004;Sports;responDESIGN;7;2;0;0;9
Yourself Fitness;PS2;2005;Sports;responDESIGN;2;2;0;1;4
Yowamushi Pedal;3DS;2015;Action;Namco Bandai Games;0;0;4;0;4
Ys I & II Chronicles;PSP;2009;Role-Playing;Falcom Corporation;5;0;3;1;9
Ys Seven;PSP;2009;Role-Playing;Falcom Corporation;14;0;8;1;22
Ys VIII: Lacrimosa of Dana;PSV;2016;Role-Playing;Nihon Falcom Corporation;0;0;9;0;9
Ys vs. Sora no Kiseki: Alternative Saga;PSP;2010;Fighting;Falcom Corporation;0;0;6;0;6
Ys: Memories of Celceta;PSV;2012;Action;Nihon Falcom Corporation;15;1;1;4;29
Ys: The Ark of Napishtim;PS2;2005;Role-Playing;Konami Digital Entertainment;7;5;0;2;13
Ys: The Ark of Napishtim;PSP;2006;Role-Playing;Konami Digital Entertainment;4;0;0;0;5
Ys: The Oath in Felghana;PSP;2010;Role-Playing;Falcom Corporation;9;0;4;1;14
Yu Yu Hakusho Ghost Files: Spirit Detective;GBA;2003;Action;Atari;21;8;0;1;3
Yu Yu Hakusho: Dark Tournament;PS2;N/A;Fighting;N/A;1;8;0;3;21
Yu Yu Hakusho: Tournament Tactics;GBA;2004;Strategy;Atari;8;3;0;0;11
Yu-Gi-Oh! 5D's Stardust Accelerator: World Championship 2009;DS;2009;Action;Konami Digital Entertainment;27;1;9;3;4
Yu-Gi-Oh! 5D's Tag Force 4;PSP;2009;Strategy;Konami Digital Entertainment;19;7;12;6;44
Yu-Gi-Oh! 5D's Tag Force 5;PSP;2010;Strategy;Konami Digital Entertainment;13;5;14;3;35
Yu-Gi-Oh! 5D's Tag Force 6;PSP;2011;Strategy;Konami Digital Entertainment;0;0;16;0;16
Yu-Gi-Oh! 5D's Wheelie Breakers;Wii;2009;Racing;Konami Digital Entertainment;9;1;0;1;1
Yu-Gi-Oh! 5D's Wheelie Breakers (JP sales);Wii;N/A;Racing;Unknown;0;0;2;0;2
Yu-Gi-Oh! 5D's World Championship 2010 Reverse of Arcadia;DS;2010;Strategy;Konami Digital Entertainment;18;2;9;2;31
Yu-Gi-Oh! 5D's World Championship 2011: Over the Nexus;DS;2011;Strategy;Konami Digital Entertainment;1;3;7;1;21
Yu-Gi-Oh! 5D's: Duel Transer;Wii;2010;Strategy;Konami Digital Entertainment;11;2;2;1;16
Yu-Gi-Oh! 7 Trials to Glory: World Championship Tournament 2005;GBA;2005;Misc;Konami Digital Entertainment;3;11;0;1;42
Yu-Gi-Oh! Capsule Monster Coliseum;PS2;2004;Misc;Konami Digital Entertainment;22;17;0;6;44
Yu-Gi-Oh! Dark Duel Stories;GB;2000;Misc;Konami Digital Entertainment;0;0;83;0;83
Yu-Gi-Oh! Destiny Board Traveler;GBA;2004;Misc;Konami Digital Entertainment;32;12;0;1;45
Yu-Gi-Oh! Double Pack;GBA;2006;Role-Playing;Konami Digital Entertainment;2;8;0;1;28
Yu-Gi-Oh! Duel Monsters;GB;1998;Strategy;Konami Digital Entertainment;0;0;161;1;161
Yu-Gi-Oh! Duel Monsters II: Dark Duel Stories;GB;1999;Strategy;Konami Digital Entertainment;0;0;11;0;11
Yu-Gi-Oh! Dungeon Dice Monsters;GBA;2001;Misc;Konami Digital Entertainment;42;16;15;1;74
Yu-Gi-Oh! Forbidden Memories;PS;1999;Role-Playing;Konami Digital Entertainment;137;44;0;8;188
Yu-Gi-Oh! Forbidden Memories (JP sales);PS;1999;Role-Playing;Konami Digital Entertainment;0;0;45;3;48
